campaign_id,client_id,contact_duration,number_contacts,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
631,630,116,2,999,0,,0,2022-05-29
632,631,246,1,999,0,,0,2022-05-3
633,632,532,2,999,0,,0,2022-05-29
634,633,293,1,999,0,,0,2022-05-30
635,634,416,3,999,0,,0,2022-05-21
636,635,37,2,999,0,,0,2022-05-23
637,636,132,2,999,0,,0,2022-05-15
638,637,530,2,999,0,,0,2022-05-13
639,638,175,3,999,0,,0,2022-05-5
640,639,90,5,999,0,,0,2022-05-30
641,640,524,2,999,0,,0,2022-05-17
642,641,29,3,999,0,,0,2022-05-6
643,642,311,2,999,0,,0,2022-05-7
644,643,412,1,999,0,,0,2022-05-25
645,644,211,2,999,0,,0,2022-05-8
646,645,312,3,999,0,,0,2022-05-30
647,646,392,1,999,0,,0,2022-05-27
648,647,191,1,999,0,,0,2022-05-10
649,648,284,2,999,0,,0,2022-05-29
650,649,328,1,999,0,,0,2022-05-21
651,650,100,1,999,0,,0,2022-05-10
652,651,226,1,999,0,,0,2022-05-5
653,652,507,1,999,0,,0,2022-05-25
654,653,333,2,999,0,,0,2022-05-18
655,654,128,2,999,0,,0,2022-05-13
656,655,322,2,999,0,,0,2022-05-15
657,656,202,4,999,0,,0,2022-05-17
658,657,92,2,999,0,,0,2022-05-12
659,658,205,2,999,0,,0,2022-05-30
660,659,739,3,999,0,,0,2022-05-17
661,660,273,2,999,0,,0,2022-05-5
662,661,339,3,999,0,,0,2022-05-18
663,662,262,1,999,0,,0,2022-05-6
664,663,308,3,999,0,,0,2022-05-21
665,664,467,2,999,0,,0,2022-05-6
666,665,245,2,999,0,,0,2022-05-14
667,666,160,3,999,0,,0,2022-05-6
668,667,189,2,999,0,,0,2022-05-26
669,668,477,1,999,0,,0,2022-05-4
670,669,65,3,999,0,,0,2022-05-27
671,670,191,1,999,0,,0,2022-05-21
672,671,196,2,999,0,,0,2022-05-11
673,672,221,2,999,0,,0,2022-05-18
674,673,197,2,999,0,,0,2022-05-14
675,674,178,2,999,0,,0,2022-05-10
676,675,221,2,999,0,,0,2022-05-17
677,676,64,2,999,0,,0,2022-05-12
678,677,75,2,999,0,,0,2022-05-31
679,678,400,2,999,0,,0,2022-05-31
680,679,378,3,999,0,,0,2022-05-28
681,680,118,2,999,0,,0,2022-05-3
682,681,1597,2,999,0,,1,2022-05-24
683,682,346,2,999,0,,0,2022-05-13
684,683,107,2,999,0,,0,2022-05-17
685,684,60,3,999,0,,0,2022-05-15
686,685,276,2,999,0,,0,2022-05-19
687,686,176,2,999,0,,0,2022-05-19
688,687,390,2,999,0,,0,2022-05-21
689,688,251,3,999,0,,0,2022-05-27
690,689,716,2,999,0,,0,2022-05-25
691,690,189,3,999,0,,0,2022-05-30
692,691,125,2,999,0,,0,2022-05-30
693,692,234,2,999,0,,0,2022-05-9
694,693,79,2,999,0,,0,2022-05-5
695,694,13,6,999,0,,0,2022-05-19
696,695,296,3,999,0,,0,2022-05-6
697,696,114,2,999,0,,0,2022-05-4
698,697,283,3,999,0,,0,2022-05-9
699,698,109,2,999,0,,0,2022-05-31
700,699,132,2,999,0,,0,2022-05-15
701,700,144,2,999,0,,0,2022-05-26
702,701,121,2,999,0,,0,2022-05-3
703,702,95,3,999,0,,0,2022-05-15
704,703,31,3,999,0,,0,2022-05-23
705,704,112,3,999,0,,0,2022-05-20
706,705,161,2,999,0,,0,2022-05-12
707,706,87,4,999,0,,0,2022-05-12
708,707,593,2,999,0,,0,2022-05-29
709,708,99,2,999,0,,0,2022-05-23
710,709,198,2,999,0,,0,2022-05-31
711,710,285,2,999,0,,0,2022-05-22
712,711,190,3,999,0,,0,2022-05-16
713,712,172,5,999,0,,0,2022-05-29
714,713,178,2,999,0,,0,2022-05-3
715,714,174,2,999,0,,0,2022-05-22
716,715,631,2,999,0,,0,2022-05-21
717,716,152,3,999,0,,0,2022-05-6
718,717,176,5,999,0,,0,2022-05-6
719,718,32,3,999,0,,0,2022-05-2
720,719,1529,2,999,0,,0,2022-05-8
721,720,254,2,999,0,,0,2022-05-27
722,721,214,2,999,0,,0,2022-05-11
723,722,147,3,999,0,,0,2022-05-14
724,723,800,4,999,0,,0,2022-05-19
725,724,106,2,999,0,,0,2022-05-22
726,725,135,2,999,0,,0,2022-05-21
727,726,112,4,999,0,,0,2022-05-19
728,727,222,2,999,0,,0,2022-05-3
729,728,314,3,999,0,,0,2022-05-12
730,729,421,2,999,0,,0,2022-05-20
731,730,410,2,999,0,,0,2022-05-26
732,731,207,3,999,0,,0,2022-05-27
733,732,239,2,999,0,,0,2022-05-7
734,733,83,4,999,0,,0,2022-05-17
735,734,160,3,999,0,,0,2022-05-1
736,735,42,3,999,0,,0,2022-05-7
737,736,55,2,999,0,,0,2022-05-29
738,737,157,2,999,0,,0,2022-05-24
739,738,303,3,999,0,,0,2022-05-16
740,739,336,3,999,0,,0,2022-05-29
741,740,233,2,999,0,,0,2022-05-22
742,741,211,2,999,0,,0,2022-05-7
743,742,88,5,999,0,,0,2022-05-6
744,743,139,2,999,0,,0,2022-05-29
745,744,329,3,999,0,,0,2022-05-22
746,745,305,2,999,0,,0,2022-05-28
747,746,206,2,999,0,,0,2022-05-24
748,747,128,2,999,0,,0,2022-05-20
749,748,122,3,999,0,,0,2022-05-8
750,749,343,3,999,0,,0,2022-05-4
751,750,126,2,999,0,,0,2022-05-22
752,751,249,3,999,0,,0,2022-05-10
753,752,59,3,999,0,,0,2022-05-22
754,753,166,3,999,0,,0,2022-05-21
755,754,190,3,999,0,,0,2022-05-11
756,755,216,2,999,0,,0,2022-05-27
757,756,51,3,999,0,,0,2022-05-6
758,757,169,3,999,0,,0,2022-05-15
759,758,148,3,999,0,,0,2022-05-13
760,759,132,3,999,0,,0,2022-05-30
761,760,117,3,999,0,,0,2022-05-16
762,761,275,4,999,0,,0,2022-05-27
763,762,124,2,999,0,,0,2022-05-17
764,763,118,3,999,0,,0,2022-05-7
765,764,479,2,999,0,,0,2022-05-17
766,765,285,3,999,0,,0,2022-05-21
767,766,322,2,999,0,,0,2022-05-30
768,767,202,2,999,0,,0,2022-05-2
769,768,162,2,999,0,,0,2022-05-19
770,769,216,3,999,0,,0,2022-05-29
771,770,195,2,999,0,,0,2022-05-30
772,771,96,2,999,0,,0,2022-05-27
773,772,149,2,999,0,,0,2022-05-16
774,773,720,2,999,0,,0,2022-05-19
775,774,92,2,999,0,,0,2022-05-26
776,775,188,2,999,0,,0,2022-05-21
777,776,70,2,999,0,,0,2022-05-17
778,777,141,3,999,0,,0,2022-05-7
779,778,395,2,999,0,,0,2022-05-14
780,779,629,2,999,0,,0,2022-05-14
781,780,261,3,999,0,,0,2022-05-21
782,781,502,1,999,0,,0,2022-05-23
783,782,446,1,999,0,,0,2022-05-23
784,783,131,3,999,0,,0,2022-05-17
785,784,198,3,999,0,,0,2022-05-13
786,785,312,1,999,0,,0,2022-05-28
787,786,275,6,999,0,,0,2022-05-19
788,787,120,2,999,0,,0,2022-05-10
789,788,333,4,999,0,,0,2022-05-9
790,789,113,1,999,0,,0,2022-05-25
791,790,150,1,999,0,,0,2022-05-17
792,791,91,1,999,0,,0,2022-05-21
793,792,296,1,999,0,,0,2022-05-24
794,793,128,3,999,0,,0,2022-05-2
795,794,298,1,999,0,,0,2022-05-13
796,795,326,1,999,0,,0,2022-05-19
797,796,292,1,999,0,,0,2022-05-12
798,797,215,1,999,0,,0,2022-05-9
799,798,97,1,999,0,,0,2022-05-20
800,799,32,1,999,0,,0,2022-05-14
801,800,162,1,999,0,,0,2022-05-18
802,801,421,1,999,0,,0,2022-05-7
803,802,268,1,999,0,,0,2022-05-4
804,803,232,1,999,0,,0,2022-05-26
805,804,152,3,999,0,,0,2022-05-6
806,805,104,2,999,0,,0,2022-05-22
807,806,852,1,999,0,,0,2022-05-29
808,807,159,2,999,0,,0,2022-05-25
809,808,416,2,999,0,,0,2022-05-28
810,809,174,1,999,0,,0,2022-05-31
811,810,139,1,999,0,,0,2022-05-3
812,811,193,1,999,0,,0,2022-05-22
813,812,294,1,999,0,,0,2022-05-30
814,813,102,1,999,0,,0,2022-05-17
815,814,124,1,999,0,,0,2022-05-25
816,815,143,1,999,0,,0,2022-05-13
817,816,231,1,999,0,,0,2022-05-18
818,817,128,1,999,0,,0,2022-05-3
819,818,74,1,999,0,,0,2022-05-21
820,819,105,2,999,0,,0,2022-05-21
821,820,992,1,999,0,,1,2022-05-6
822,821,168,1,999,0,,0,2022-05-19
823,822,250,1,999,0,,0,2022-05-7
824,823,254,1,999,0,,0,2022-05-21
825,824,149,1,999,0,,0,2022-05-8
826,825,133,2,999,0,,0,2022-05-30
827,826,374,1,999,0,,0,2022-05-31
828,827,425,6,999,0,,0,2022-05-28
829,828,207,1,999,0,,0,2022-05-8
830,829,464,1,999,0,,0,2022-05-31
831,830,439,1,999,0,,0,2022-05-21
832,831,83,3,999,0,,0,2022-05-17
833,832,732,2,999,0,,1,2022-05-9
834,833,149,1,999,0,,0,2022-05-14
835,834,142,1,999,0,,0,2022-05-21
836,835,121,1,999,0,,0,2022-05-16
837,836,359,1,999,0,,0,2022-05-28
838,837,112,1,999,0,,0,2022-05-31
839,838,274,4,999,0,,0,2022-05-24
840,839,325,2,999,0,,0,2022-05-21
841,840,1521,1,999,0,,0,2022-05-10
842,841,216,1,999,0,,0,2022-05-9
843,842,161,1,999,0,,0,2022-05-26
844,843,122,2,999,0,,0,2022-05-5
845,844,800,1,999,0,,0,2022-05-14
846,845,615,1,999,0,,0,2022-05-20
847,846,111,1,999,0,,0,2022-05-1
848,847,359,1,999,0,,0,2022-05-21
849,848,327,3,999,0,,0,2022-05-2
850,849,236,1,999,0,,0,2022-05-28
851,850,227,1,999,0,,0,2022-05-23
852,851,109,1,999,0,,0,2022-05-7
853,852,492,2,999,0,,0,2022-05-16
854,853,298,1,999,0,,0,2022-05-27
855,854,83,2,999,0,,0,2022-05-2
856,855,241,2,999,0,,0,2022-05-14
857,856,1138,1,999,0,,1,2022-05-19
858,857,131,1,999,0,,0,2022-05-14
859,858,123,1,999,0,,0,2022-05-9
860,859,125,1,999,0,,0,2022-05-3
861,860,295,2,999,0,,0,2022-05-8
862,861,287,1,999,0,,0,2022-05-31
863,862,109,1,999,0,,0,2022-05-5
864,863,140,2,999,0,,0,2022-05-10
865,864,52,1,999,0,,0,2022-05-7
866,865,233,1,999,0,,0,2022-05-17
867,866,254,1,999,0,,0,2022-05-26
868,867,255,1,999,0,,0,2022-05-11
869,868,126,1,999,0,,0,2022-05-21
870,869,184,2,999,0,,0,2022-05-9
871,870,591,1,999,0,,1,2022-05-18
872,871,294,1,999,0,,0,2022-05-7
873,872,285,1,999,0,,0,2022-05-19
874,873,173,1,999,0,,0,2022-05-28
875,874,336,1,999,0,,0,2022-05-15
876,875,344,1,999,0,,0,2022-05-2
877,876,786,1,999,0,,1,2022-05-11
878,877,153,1,999,0,,0,2022-05-7
879,878,99,2,999,0,,0,2022-05-16
880,879,243,1,999,0,,0,2022-05-17
881,880,260,1,999,0,,0,2022-05-25
882,881,164,2,999,0,,0,2022-05-19
883,882,255,2,999,0,,0,2022-05-29
884,883,47,1,999,0,,0,2022-05-7
885,884,110,2,999,0,,0,2022-05-31
886,885,463,1,999,0,,0,2022-05-27
887,886,192,1,999,0,,0,2022-05-7
888,887,388,7,999,0,,0,2022-05-15
889,888,221,1,999,0,,0,2022-05-2
890,889,25,1,999,0,,0,2022-05-8
891,890,256,6,999,0,,0,2022-05-2
892,891,104,1,999,0,,0,2022-05-5
893,892,283,2,999,0,,0,2022-05-25
894,893,448,1,999,0,,0,2022-05-10
895,894,127,1,999,0,,0,2022-05-29
896,895,378,1,999,0,,0,2022-05-4
897,896,67,1,999,0,,0,2022-05-23
898,897,221,2,999,0,,0,2022-05-23
899,898,150,1,999,0,,0,2022-05-5
900,899,144,2,999,0,,0,2022-05-23
901,900,296,2,999,0,,0,2022-05-11
902,901,161,1,999,0,,0,2022-05-25
903,902,401,2,999,0,,0,2022-05-24
904,903,435,2,999,0,,0,2022-05-16
905,904,388,1,999,0,,0,2022-05-7
906,905,245,1,999,0,,0,2022-05-8
907,906,143,1,999,0,,0,2022-05-4
908,907,423,1,999,0,,0,2022-05-16
909,908,231,1,999,0,,0,2022-05-25
910,909,181,1,999,0,,0,2022-05-21
911,910,107,1,999,0,,0,2022-05-3
912,911,227,1,999,0,,0,2022-05-14
913,912,69,1,999,0,,0,2022-05-23
914,913,799,1,999,0,,0,2022-05-28
915,914,109,1,999,0,,0,2022-05-26
916,915,127,1,999,0,,0,2022-05-29
917,916,45,1,999,0,,0,2022-05-19
918,917,120,1,999,0,,0,2022-05-22
919,918,68,3,999,0,,0,2022-05-21
920,919,180,2,999,0,,0,2022-05-6
921,920,112,3,999,0,,0,2022-05-20
922,921,444,1,999,0,,0,2022-05-7
923,922,246,2,999,0,,0,2022-05-13
924,923,148,4,999,0,,0,2022-05-16
925,924,223,3,999,0,,0,2022-05-8
926,925,566,2,999,0,,0,2022-05-23
927,926,274,2,999,0,,0,2022-05-9
928,927,49,3,999,0,,0,2022-05-20
929,928,97,2,999,0,,0,2022-05-24
930,929,376,2,999,0,,0,2022-05-29
931,930,421,2,999,0,,0,2022-05-21
932,931,511,2,999,0,,0,2022-05-8
933,932,121,2,999,0,,0,2022-05-17
934,933,157,2,999,0,,0,2022-05-10
935,934,101,1,999,0,,0,2022-05-10
936,935,328,2,999,0,,0,2022-05-11
937,936,19,1,999,0,,0,2022-05-27
938,937,866,2,999,0,,0,2022-05-3
939,938,229,3,999,0,,0,2022-05-31
940,939,154,2,999,0,,0,2022-05-2
941,940,56,1,999,0,,0,2022-05-18
942,941,199,1,999,0,,0,2022-05-16
943,942,117,1,999,0,,0,2022-05-24
944,943,1581,2,999,0,,0,2022-05-29
945,944,185,1,999,0,,0,2022-05-26
946,945,202,1,999,0,,0,2022-05-1
947,946,279,1,999,0,,0,2022-05-6
948,947,180,5,999,0,,0,2022-05-29
949,948,530,2,999,0,,0,2022-05-12
950,949,129,5,999,0,,0,2022-05-1
951,950,60,1,999,0,,0,2022-05-6
952,951,432,1,999,0,,0,2022-05-5
953,952,516,1,999,0,,0,2022-05-10
954,953,617,1,999,0,,0,2022-05-4
955,954,179,2,999,0,,0,2022-05-1
956,955,125,2,999,0,,0,2022-05-23
957,956,262,2,999,0,,0,2022-05-3
958,957,396,2,999,0,,0,2022-05-22
959,958,294,2,999,0,,0,2022-05-14
960,959,171,2,999,0,,0,2022-05-20
961,960,614,2,999,0,,0,2022-05-12
962,961,118,3,999,0,,0,2022-05-24
963,962,485,4,999,0,,0,2022-05-31
964,963,406,2,999,0,,0,2022-05-3
965,964,287,1,999,0,,0,2022-05-10
966,965,216,2,999,0,,0,2022-05-7
967,966,37,2,999,0,,0,2022-05-24
968,967,650,1,999,0,,0,2022-05-15
969,968,590,3,999,0,,0,2022-05-3
970,969,55,1,999,0,,0,2022-05-18
971,970,166,1,999,0,,0,2022-05-26
972,971,371,2,999,0,,0,2022-05-4
973,972,48,1,999,0,,0,2022-05-7
974,973,72,1,999,0,,0,2022-05-19
975,974,55,1,999,0,,0,2022-05-1
976,975,92,1,999,0,,0,2022-05-3
977,976,196,2,999,0,,0,2022-05-5
978,977,96,1,999,0,,0,2022-05-28
979,978,144,1,999,0,,0,2022-05-28
980,979,474,1,999,0,,0,2022-05-15
981,980,559,1,999,0,,0,2022-05-30
982,981,1101,1,999,0,,0,2022-05-1
983,982,229,3,999,0,,0,2022-05-29
984,983,236,2,999,0,,0,2022-05-31
985,984,164,1,999,0,,0,2022-05-13
986,985,93,1,999,0,,0,2022-05-7
987,986,123,1,999,0,,0,2022-05-6
988,987,912,2,999,0,,0,2022-05-12
989,988,209,2,999,0,,0,2022-05-19
990,989,485,1,999,0,,0,2022-05-14
991,990,206,2,999,0,,0,2022-05-9
992,991,239,2,999,0,,0,2022-05-23
993,992,311,1,999,0,,0,2022-05-6
994,993,362,1,999,0,,0,2022-05-5
995,994,274,1,999,0,,0,2022-05-18
996,995,163,1,999,0,,0,2022-05-12
997,996,345,1,999,0,,0,2022-05-26
998,997,329,1,999,0,,0,2022-05-2
999,998,68,1,999,0,,0,2022-05-23
1000,999,143,3,999,0,,0,2022-05-18
1001,1000,214,2,999,0,,0,2022-05-24
1002,1001,1062,1,999,0,,0,2022-05-26
1003,1002,258,3,999,0,,0,2022-05-17
1004,1003,253,2,999,0,,0,2022-05-24
1005,1004,106,1,999,0,,0,2022-05-18
1006,1005,688,2,999,0,,0,2022-05-25
1007,1006,103,3,999,0,,0,2022-05-27
1008,1007,349,2,999,0,,0,2022-05-13
1009,1008,170,1,999,0,,0,2022-05-17
1010,1009,78,5,999,0,,0,2022-05-14
1011,1010,194,1,999,0,,0,2022-05-28
1012,1011,126,1,999,0,,0,2022-05-1
1013,1012,224,5,999,0,,0,2022-05-20
1014,1013,98,1,999,0,,0,2022-05-7
1015,1014,252,5,999,0,,0,2022-05-27
1016,1015,607,1,999,0,,0,2022-05-21
1017,1016,331,1,999,0,,0,2022-05-7
1018,1017,398,1,999,0,,0,2022-05-11
1019,1018,103,2,999,0,,0,2022-05-5
1020,1019,241,2,999,0,,0,2022-05-4
1021,1020,803,1,999,0,,0,2022-05-18
1022,1021,203,1,999,0,,0,2022-05-2
1023,1022,96,3,999,0,,0,2022-05-22
1024,1023,238,3,999,0,,0,2022-05-29
1025,1024,153,3,999,0,,0,2022-05-21
1026,1025,481,1,999,0,,0,2022-05-4
1027,1026,119,3,999,0,,0,2022-05-20
1028,1027,245,2,999,0,,0,2022-05-6
1029,1028,152,2,999,0,,0,2022-05-15
1030,1029,418,2,999,0,,0,2022-05-16
1031,1030,421,2,999,0,,0,2022-05-3
1032,1031,198,2,999,0,,0,2022-05-29
1033,1032,175,1,999,0,,0,2022-05-12
1034,1033,374,1,999,0,,0,2022-05-19
1035,1034,51,1,999,0,,0,2022-05-6
1036,1035,263,1,999,0,,0,2022-05-1
1037,1036,257,1,999,0,,0,2022-05-22
1038,1037,229,2,999,0,,0,2022-05-28
1039,1038,154,2,999,0,,0,2022-05-21
1040,1039,278,6,999,0,,0,2022-05-24
1041,1040,306,5,999,0,,0,2022-05-24
1042,1041,114,2,999,0,,0,2022-05-18
1043,1042,24,2,999,0,,0,2022-05-4
1044,1043,79,8,999,0,,0,2022-05-29
1045,1044,169,2,999,0,,0,2022-05-14
1046,1045,332,2,999,0,,0,2022-05-7
1047,1046,263,6,999,0,,0,2022-05-10
1048,1047,353,3,999,0,,0,2022-05-28
1049,1048,108,6,999,0,,0,2022-05-12
1050,1049,441,2,999,0,,0,2022-05-1
1051,1050,46,3,999,0,,0,2022-05-3
1052,1051,266,2,999,0,,0,2022-05-2
1053,1052,222,4,999,0,,0,2022-05-22
1054,1053,1009,3,999,0,,0,2022-05-22
1055,1054,105,2,999,0,,0,2022-05-16
1056,1055,381,2,999,0,,0,2022-05-25
1057,1056,228,3,999,0,,0,2022-05-1
1058,1057,128,2,999,0,,0,2022-05-20
1059,1058,550,3,999,0,,0,2022-05-13
1060,1059,764,3,999,0,,0,2022-05-31
1061,1060,113,3,999,0,,0,2022-05-5
1062,1061,396,4,999,0,,0,2022-05-9
1063,1062,42,2,999,0,,0,2022-05-3
1064,1063,234,4,999,0,,0,2022-05-15
1065,1064,50,2,999,0,,0,2022-05-18
1066,1065,110,2,999,0,,0,2022-05-9
1067,1066,274,4,999,0,,0,2022-05-17
1068,1067,191,4,999,0,,0,2022-05-16
1069,1068,305,3,999,0,,0,2022-05-5
1070,1069,134,2,999,0,,0,2022-05-8
1071,1070,112,4,999,0,,0,2022-05-18
1072,1071,217,2,999,0,,0,2022-05-17
1073,1072,283,3,999,0,,0,2022-05-7
1074,1073,353,4,999,0,,0,2022-05-24
1075,1074,212,2,999,0,,0,2022-05-4
1076,1075,225,2,999,0,,0,2022-05-15
1077,1076,283,1,999,0,,0,2022-05-31
1078,1077,1273,1,999,0,,0,2022-05-5
1079,1078,1574,2,999,0,,1,2022-05-1
1080,1079,139,3,999,0,,0,2022-05-30
1081,1080,62,5,999,0,,0,2022-05-21
1082,1081,256,3,999,0,,0,2022-05-8
1083,1082,245,2,999,0,,0,2022-05-19
1084,1083,161,2,999,0,,0,2022-05-14
1085,1084,245,3,999,0,,0,2022-05-27
1086,1085,89,3,999,0,,0,2022-05-17
1087,1086,591,3,999,0,,0,2022-05-13
1088,1087,113,2,999,0,,0,2022-05-17
1089,1088,517,3,999,0,,0,2022-05-14
1090,1089,193,3,999,0,,0,2022-05-26
1091,1090,231,2,999,0,,0,2022-05-12
1092,1091,348,3,999,0,,0,2022-05-22
1093,1092,299,2,999,0,,0,2022-05-30
1094,1093,103,4,999,0,,0,2022-05-8
1095,1094,253,8,999,0,,0,2022-05-1
1096,1095,73,2,999,0,,0,2022-05-24
1097,1096,164,5,999,0,,0,2022-05-15
1098,1097,244,7,999,0,,0,2022-05-2
1099,1098,191,2,999,0,,0,2022-05-13
1100,1099,157,6,999,0,,0,2022-05-28
1101,1100,548,2,999,0,,0,2022-05-20
1102,1101,114,3,999,0,,0,2022-05-5
1103,1102,126,5,999,0,,0,2022-05-19
1104,1103,161,3,999,0,,0,2022-05-5
1105,1104,333,1,999,0,,0,2022-05-6
1106,1105,155,1,999,0,,0,2022-05-10
1107,1106,152,3,999,0,,0,2022-05-7
1108,1107,145,1,999,0,,0,2022-05-20
1109,1108,66,3,999,0,,0,2022-05-3
1110,1109,123,2,999,0,,0,2022-05-15
1111,1110,74,1,999,0,,0,2022-05-20
1112,1111,248,3,999,0,,0,2022-05-31
1113,1112,275,2,999,0,,0,2022-05-15
1114,1113,984,1,999,0,,0,2022-05-12
1115,1114,1689,4,999,0,,1,2022-05-10
1116,1115,84,2,999,0,,0,2022-05-12
1117,1116,27,3,999,0,,0,2022-05-2
1118,1117,130,4,999,0,,0,2022-05-2
1119,1118,489,2,999,0,,0,2022-05-8
1120,1119,41,3,999,0,,0,2022-05-3
1121,1120,159,3,999,0,,0,2022-05-19
1122,1121,276,4,999,0,,0,2022-05-19
1123,1122,196,2,999,0,,0,2022-05-21
1124,1123,81,2,999,0,,0,2022-05-14
1125,1124,865,2,999,0,,0,2022-05-16
1126,1125,149,1,999,0,,0,2022-05-15
1127,1126,281,2,999,0,,0,2022-05-9
1128,1127,122,5,999,0,,0,2022-05-12
1129,1128,361,2,999,0,,0,2022-05-1
1130,1129,944,3,999,0,,0,2022-05-27
1131,1130,319,3,999,0,,0,2022-05-27
1132,1131,35,3,999,0,,0,2022-05-7
1133,1132,143,2,999,0,,0,2022-05-20
1134,1133,22,2,999,0,,0,2022-05-22
1135,1134,90,2,999,0,,0,2022-05-23
1136,1135,505,2,999,0,,0,2022-05-28
1137,1136,17,2,999,0,,0,2022-05-5
1138,1137,404,5,999,0,,0,2022-05-9
1139,1138,238,2,999,0,,0,2022-05-15
1140,1139,71,4,999,0,,0,2022-05-8
1141,1140,309,2,999,0,,0,2022-05-13
1142,1141,408,3,999,0,,0,2022-05-30
1143,1142,157,3,999,0,,0,2022-05-17
1144,1143,280,3,999,0,,0,2022-05-18
1145,1144,374,2,999,0,,0,2022-05-1
1146,1145,365,4,999,0,,0,2022-05-14
1147,1146,177,3,999,0,,0,2022-05-26
1148,1147,238,3,999,0,,0,2022-05-21
1149,1148,31,2,999,0,,0,2022-05-4
1150,1149,425,6,999,0,,0,2022-05-19
1151,1150,77,2,999,0,,0,2022-05-28
1152,1151,223,2,999,0,,0,2022-05-13
1153,1152,239,2,999,0,,0,2022-05-3
1154,1153,116,2,999,0,,0,2022-05-2
1155,1154,308,3,999,0,,0,2022-05-29
1156,1155,137,2,999,0,,0,2022-05-22
1157,1156,162,2,999,0,,0,2022-05-2
1158,1157,134,1,999,0,,0,2022-05-4
1159,1158,175,5,999,0,,0,2022-05-3
1160,1159,125,3,999,0,,0,2022-05-2
1161,1160,211,3,999,0,,0,2022-05-3
1162,1161,180,1,999,0,,0,2022-05-16
1163,1162,67,1,999,0,,0,2022-05-8
1164,1163,196,1,999,0,,0,2022-05-5
1165,1164,342,1,999,0,,0,2022-05-30
1166,1165,156,1,999,0,,0,2022-05-11
1167,1166,813,1,999,0,,1,2022-05-13
1168,1167,178,1,999,0,,0,2022-05-15
1169,1168,142,1,999,0,,0,2022-05-14
1170,1169,194,1,999,0,,0,2022-05-16
1171,1170,132,1,999,0,,0,2022-05-17
1172,1171,110,1,999,0,,0,2022-05-8
1173,1172,109,1,999,0,,0,2022-05-11
1174,1173,94,1,999,0,,0,2022-05-17
1175,1174,31,1,999,0,,0,2022-05-30
1176,1175,220,1,999,0,,0,2022-05-1
1177,1176,489,1,999,0,,0,2022-05-23
1178,1177,180,1,999,0,,0,2022-05-21
1179,1178,314,1,999,0,,0,2022-05-8
1180,1179,203,1,999,0,,0,2022-05-13
1181,1180,328,2,999,0,,0,2022-05-18
1182,1181,207,1,999,0,,0,2022-05-3
1183,1182,193,1,999,0,,0,2022-05-4
1184,1183,177,2,999,0,,0,2022-05-3
1185,1184,528,1,999,0,,0,2022-05-1
1186,1185,183,1,999,0,,0,2022-05-15
1187,1186,238,1,999,0,,0,2022-05-29
1188,1187,61,1,999,0,,0,2022-05-29
1189,1188,70,1,999,0,,0,2022-05-2
1190,1189,541,3,999,0,,1,2022-05-26
1191,1190,41,1,999,0,,0,2022-05-4
1192,1191,93,1,999,0,,0,2022-05-21
1193,1192,149,1,999,0,,0,2022-05-13
1194,1193,35,1,999,0,,0,2022-05-19
1195,1194,262,1,999,0,,0,2022-05-18
1196,1195,151,1,999,0,,0,2022-05-30
1197,1196,135,2,999,0,,0,2022-05-15
1198,1197,221,1,999,0,,0,2022-05-31
1199,1198,604,1,999,0,,0,2022-05-8
1200,1199,86,1,999,0,,0,2022-05-9
1201,1200,65,1,999,0,,0,2022-05-15
1202,1201,380,3,999,0,,0,2022-05-5
1203,1202,11,1,999,0,,0,2022-05-6
1204,1203,184,2,999,0,,0,2022-05-18
1205,1204,405,1,999,0,,0,2022-05-2
1206,1205,20,1,999,0,,0,2022-05-22
1207,1206,202,1,999,0,,0,2022-05-23
1208,1207,235,1,999,0,,0,2022-05-3
1209,1208,75,1,999,0,,0,2022-05-9
1210,1209,134,1,999,0,,0,2022-05-30
1211,1210,255,1,999,0,,0,2022-05-19
1212,1211,462,1,999,0,,0,2022-05-27
1213,1212,80,1,999,0,,0,2022-05-29
1214,1213,56,1,999,0,,0,2022-05-11
1215,1214,418,1,999,0,,0,2022-05-11
1216,1215,139,2,999,0,,0,2022-05-2
1217,1216,96,2,999,0,,0,2022-05-31
1218,1217,39,1,999,0,,0,2022-05-16
1219,1218,231,2,999,0,,0,2022-05-20
1220,1219,66,2,999,0,,0,2022-05-9
1221,1220,204,1,999,0,,0,2022-05-10
1222,1221,159,1,999,0,,0,2022-05-12
1223,1222,129,2,999,0,,0,2022-05-7
1224,1223,200,1,999,0,,0,2022-05-12
1225,1224,187,3,999,0,,0,2022-05-5
1226,1225,166,1,999,0,,0,2022-05-24
1227,1226,144,1,999,0,,0,2022-05-27
1228,1227,323,1,999,0,,0,2022-05-31
1229,1228,194,1,999,0,,0,2022-05-20
1230,1229,82,1,999,0,,0,2022-05-22
1231,1230,521,7,999,0,,0,2022-05-31
1232,1231,269,1,999,0,,0,2022-05-17
1233,1232,285,1,999,0,,0,2022-05-23
1234,1233,1119,1,999,0,,1,2022-05-1
1235,1234,294,1,999,0,,0,2022-05-22
1236,1235,106,1,999,0,,0,2022-05-7
1237,1236,158,1,999,0,,0,2022-05-13
1238,1237,152,1,999,0,,0,2022-05-10
1239,1238,12,2,999,0,,0,2022-05-23
1240,1239,187,1,999,0,,0,2022-05-4
1241,1240,268,1,999,0,,0,2022-05-20
